키워드순번,키워드명,등록일시
29694,Program of Business Item Discovery,2020-04-08
29695,Program of Business Item Qualification,2020-04-08
29696,Manufacturing Startup,2020-04-08
29697,Technology Startup,2020-04-08
29698,Gwangju Startup Springboard,2020-04-08
29699,Customized Follow up Growth Supporting,2020-04-08
29700,연구소기업,2020-04-08
29701,기술이전,2020-04-08
29702,기술사업화,2020-04-08
29703,컨설팅,2020-04-08
29704,특허,2020-04-08
29705,과제연계,2020-04-08
29706,투자유치,2020-04-08
29707,기술평가,2020-04-08
29708,Research Institute,2020-04-08
29709,Technology Transfer,2020-04-08
29710,Technology Commercialization,2020-04-08
29711,Consulting Patent,2020-04-08
29712,RBD Connection,2020-04-08
29713,Investment Attraction,2020-04-08
29714,Technical Evaluation,2020-04-08
29715,기술,2020-04-08
29716,기술이전,2020-04-08
29717,기술사업화,2020-04-08
29718,비즈니스모델,2020-04-08
29719,기술마케팅,2020-04-08
29720,기술설명회,2020-04-08
29721,technology,2020-04-08
29722,technology transfer,2020-04-08
29723,technology commercialization,2020-04-08
29724,business model,2020-04-08
29725,technical marketing,2020-04-08
29726,technology briefing,2020-04-08
29727,기술사업화,2020-04-07
29728,기술마케팅,2020-04-07
29729,기술이전,2020-04-07
29730,기술 수요 발굴,2020-04-07
29731,수요 매칭,2020-04-07
29732,비즈니스 모델,2020-04-07
29733,기술패키징,2020-04-07
29734,투자유치,2020-04-07
29735,technology commercialization,2020-04-07
29736,technology marketing,2020-04-07
29737,technology transfer,2020-04-07
29738,technology demanding finding,2020-04-07
29739,technology demanding matching,2020-04-07
29740,business model,2020-04-07
29741,technology packaging,2020-04-07
29742,attract investment,2020-04-07
29743,연구소기업,2020-04-07
29744,기술발굴,2020-04-07
29745,수요기업발굴,2020-04-07
29746,Innopolis Research Institute of Company,2020-04-07
29747,Technology discoveryy,2020-04-07
29748,demand company discovery,2020-04-07
29749,아이디어 발굴,2020-04-07
29750,창업아이템 검증,2020-04-07
29751,공공기술 연계,2020-04-07
29752,창업 및 투자 연계,2020-04-07
29753,IP창업 활성화,2020-04-07
29754,후속지원,2020-04-07
29755,Discovering ideas,2020-04-07
29756,Startup Item Validation platform,2020-04-07
29757,Public technology,2020-04-07
29758,Investment linkage,2020-04-07
29759,Growth support,2020-04-07
29760,Research institute,2020-04-07
29761,연구소기업 진단,2020-04-07
29762,법률 컨설팅,2020-04-07
29763,교육 및 네트워킹,2020-04-07
29764,연구소기업 애로해결,2020-04-07
29765,Management consulting,2020-04-07
29766,legal consulting,2020-04-07
29767,Enterprise education,2020-04-07
29768,business network,2020-04-07
29769,창업교육,2020-04-07
29770,기술창업,2020-04-07
29771,멘토링,2020-04-07
29772,투자유치,2020-04-07
29773,Item verification,2020-04-07
29774,Start up training,2020-04-07
29775,technology startup,2020-04-07
29776,mentoring,2020-04-07
29777,attract investment,2020-04-07
29778,아이템 검증,2020-04-07
29779,혁신네트워크,2020-04-07
29780,충북 청주 강소특구 육성 협의체,2020-04-07
29781,기술공급,2020-04-07
29782,기술수요,2020-04-07
29783,컨설팅,2020-04-07
29784,애로기술해결,2020-04-07
29785,network,2020-04-07
29786,Chungbuk Initiative Network Group,2020-04-07
29787,technology push,2020-04-07
29788,market pull,2020-04-07
29789,consulting,2020-04-07
29790,bottleneck technique solution,2020-04-07
29791,연구소기업,2020-04-07
29792,수요기업,2020-04-07
29793,수요기술,2020-04-07
29794,기술이전,2020-04-07
29795,Research institute,2020-04-07
29796,Demand enterprise,2020-04-07
29797,Demand technology,2020-04-07
29798,Technology Transfer,2020-04-07
29799,Technical Commercialization,2020-04-07
29800,기술사업화,2020-04-07
29801,유망기술확보,2020-04-07
29802,기술이전,2020-04-07
29803,연구소기업,2020-04-07
29804,기업수요발굴,2020-04-07
29805,매칭기술발굴,2020-04-07
29806,BM전략컨설팅,2020-04-07
29807,Promising technology,2020-04-07
29808,Technololy transfer,2020-04-07
29809,Research company,2020-04-07
29810,Demand excavation by company,2020-04-07
29811,Matching technology excavation,2020-04-07
29812,Business Model Consulting,2020-04-07
29813,기술이전,2020-04-07
29814,기술사업화,2020-04-07
29815,융복합소재,2020-04-07
29816,농생명,2020-04-07
29817,기업컨설팅,2020-04-07
29818,technology transfer,2020-04-07
29819,Technology commercialization,2020-04-07
29820,convergence materials,2020-04-07
29821,연구소기업,2020-04-07
29822,Agriculture and life,2020-04-07
29823,Research based Spin_off Company,2020-04-07
29824,기술사업화,2020-04-07
29825,비즈니스모델,2020-04-07
29826,유망기술,2020-04-07
29827,마케팅,2020-04-07
29828,전략,2020-04-07
29829,플랫폼,2020-04-07
29830,기술찾기,2020-04-07
29831,technology transfer,2020-04-07
29832,technology commercialization,2020-04-07
29833,기술이전,2020-04-07
29834,Business Model,2020-04-07
29835,core technology,2020-04-07
29836,Marketing,2020-04-07
29837,strategy,2020-04-07
29838,platform,2020-04-07
29839,technology finding,2020-04-07
29840,특구 네트워킹,2020-04-07
29841,연구회 개최,2020-04-07
29842,정책검토,2020-04-07
29843,특구 이슈공감,2020-04-07
29844,networking,2020-04-07
29845,research meeting,2020-04-07
29846,창업교육,2020-04-06
29847,창업아이템검증,2020-04-06
29848,투자연계,2020-04-06
29849,창업보육,2020-04-06
29850,기술사업화,2020-04-06
29851,기업가정신,2020-04-06
29852,start up,2020-04-06
29853,Entrepreneurship Education,2020-04-06
29854,invest,2020-04-06
29855,Business incubating,2020-04-06
29856,Technology commercialization,2020-04-06
29857,연구소기업,2020-04-06
29858,연구개발특구,2020-04-06
29859,기술이전,2020-04-06
29860,기술사업화,2020-04-06
29861,공공기술,2020-04-06
29862,Transfer,2020-04-06
29863,Commercialization,2020-04-06
29864,MarketPull,2020-04-06
29865,TechPush,2020-04-06
29866,창업,2020-04-03
29867,창업아이템 검증,2020-04-03
29868,기술사업화,2020-04-03
29869,항공부품소재,2020-04-03
29870,데모데이,2020-04-03
29871,BM설계,2020-04-03
29872,foundation,2020-04-03
29873,Start up item verification,2020-04-03
29874,Technology commercialization,2020-04-03
29875,Aviation parts material,2020-04-03
29876,Demo Day,2020-04-03
29877,Business model design,2020-04-03
29878,지역특화,2020-04-02
29879,ICT융복합,2020-04-02
29880,부품소재,2020-04-02
29881,신사업창출,2020-04-02
29882,기업 성장 지원,2020-04-02
29883,검증지원,2020-04-02
29884,기업 고성장 PD,2020-04-02
29885,Local specialization,2020-04-02
29886,ICT Convergence,2020-04-02
29887,Component materials,2020-04-02
29888,New business creation,2020-04-02
29889,Support ing business growth,2020-04-02
29890,Verification support,2020-04-02
29891,Corporate High Growth PD,2020-04-02
29892,이노폴리스,2020-04-02
29893,예비창업자,2020-04-02
29894,아이템 발굴,2020-04-02
29895,창업지원,2020-04-02
29896,멘토링,2020-04-02
29897,Innopolis,2020-04-02
29898,Prospective Founder,2020-04-02
29899,Discover items,2020-04-02
29900,Startup support,2020-04-02
29901,Mentoring,2020-04-02
29902,특구,2020-04-02
29903,소재,2020-04-02
29904,기업,2020-04-02
29905,성장,2020-04-02
29906,innopolis,2020-04-02
29907,material,2020-04-02
29908,company,2020-04-02
29909,growth,2020-04-02
29910,기술창업,2020-03-31
29911,교원창업,2020-03-31
29912,세대융합창업,2020-03-31
29913,자가검증,2020-03-31
29914,시장연계검증,2020-03-31
29915,대덕연구개발특구,2020-03-31
29916,기술이전,2020-03-31
29917,공공기술이전,2020-03-31
29918,technology startup,2020-03-31
29919,startup of professor,2020-03-31
29920,generation convergence startup,2020-03-31
29921,self screen,2020-03-31
29922,market link screen,2020-03-31
29923,Daedeok innopolis,2020-03-31
29924,technology transfer,2020-03-31
29925,public technology transfer,2020-03-31
29926,의생명,2020-03-31
29927,의료기기,2020-03-31
29928,김해시 특화산업,2020-03-31
29929,구매조건부,2020-03-31
29930,홍보플랫폼,2020-03-31
29931,백병원 아이디어,2020-03-31
29932,기술사업화,2020-03-31
29933,특화성장지원,2020-03-31
29934,INNOPOLIS,2020-03-31
29935,INNOPOLIS,2020-03-31
29936,INNOPOLIS,2020-03-31
29937,INNOPOLIS,2020-03-31
29938,INNOPOLIS,2020-03-31
29939,INNOPOLIS,2020-03-31
29940,INNOPOLIS,2020-03-31
29941,INNOPOLIS,2020-03-31
29942,공공기술,2020-03-31
29943,기술이전,2020-03-31
29944,연구소기업,2020-03-31
29945,public technology,2020-03-31
29946,Technology Transfer,2020-03-31
29947,research institute spinoff company,2020-03-31
29948,의생명,2020-03-31
29949,의료기기,2020-03-31
29950,김해시 특화산업,2020-03-31
29951,구매조건부,2020-03-31
29952,홍보플랫폼,2020-03-31
29953,백병원 아이디어,2020-03-31
29954,기술사업화,2020-03-31
29955,특화성장지원,2020-03-31
29956,INNOPOLIS,2020-03-31
29957,INNOPOLIS,2020-03-31
29958,INNOPOLIS,2020-03-31
29959,INNOPOLIS,2020-03-31
29960,INNOPOLIS,2020-03-31
29961,INNOPOLIS,2020-03-31
29962,INNOPOLIS,2020-03-31
29963,INNOPOLIS,2020-03-31
29964,창업생태계 구축,2020-03-31
29965,Startup Culture Diffusion,2020-03-31
29966,Startup Entire cycle support,2020-03-31
29967,University Technology Commercialization,2020-03-31
29968,Employment and Startup Activation,2020-03-31
29969,Startup Capacity Building,2020-03-31
29970,Startup System Establishment,2020-03-31
29971,창업 문화 확산,2020-03-31
29972,창업 전주기 지원,2020-03-31
29973,대학기술 연계 사업화,2020-03-31
29974,취창업 활성화,2020-03-31
29975,창업 역량강화,2020-03-31
29976,창업 지원,2020-03-31
29977,취업지원,2020-03-31
29978,아이템검증,2020-03-31
29979,기술사업화,2020-03-31
29980,창업성장 지원 프로그램,2020-03-31
29981,지속가능한 RnD,2020-03-31
29982,창업연계지원,2020-03-31
29983,Startup Supporting,2020-03-31
29984,Employment Supporting,2020-03-31
29985,Item Verification,2020-03-31
29986,Technology Commercialization,2020-03-31
29987,Startup Program,2020-03-31
29988,Research and Development,2020-03-31
29989,공급자,2020-03-30
29990,수요자,2020-03-30
29991,양방향,2020-03-30
29992,기술연계,2020-03-30
29993,연구소기업,2020-03-30
29994,기술이전,2020-03-30
29995,Provider,2020-03-30
29996,Consumers,2020-03-30
29997,Bidirectional,2020-03-30
29998,Technology linkage,2020-03-30
29999,Institute Enterprises,2020-03-30
30000,Technology transfer,2020-03-30
30001,창업생태계,2020-03-30
30002,김해강소특구,2020-03-30
30003,INJE Start up 프로그램,2020-03-30
30004,창업 교류 공간,2020-03-30
30005,청년 창업,2020-03-30
30006,기술사업화,2020-03-30
30007,의료기기 창업,2020-03-30
30008,INNOPOLIS,2020-03-30
30009,INNOPOLIS,2020-03-30
30010,INNOPOLIS,2020-03-30
30011,INNOPOLIS,2020-03-30
30012,INNOPOLIS,2020-03-30
30013,INNOPOLIS,2020-03-30
30014,INNOPOLIS,2020-03-30
30015,INNOPOLIS,2020-03-30
30016,의생명 분야 창업,2020-03-30
30017,혁신네트워크,2020-03-30
30018,지역특화기업,2020-03-30
30019,지역자유 제안,2020-03-30
30020,혁신성장,2020-03-30
30021,플랫폼 구축,2020-03-30
30022,Innovation Network,2020-03-30
30023,Regional specialized company,2020-03-30
30024,Regional Freedom Proposal,2020-03-30
30025,Innovation growth,2020-03-30
30026,Platform construction,2020-03-30
30027,BM제작,2020-03-30
30028,기술이전,2020-03-30
30029,수요기업 발굴,2020-03-30
30030,연구소기업설립,2020-03-30
30031,유망기술발굴,2020-03-30
30032,Business model production,2020-03-30
30033,Technology transfer,2020-03-30
30034,Discovering demand companies,2020-03-30
30035,Founded research institute,2020-03-30
30036,Promising technology discovery,2020-03-30
30037,창업,2020-03-30
30038,생태계,2020-03-30
30039,대학,2020-03-30
30040,기술,2020-03-30
30041,인력,2020-03-30
30042,훈련,2020-03-30
30043,StartUp,2020-03-30
30044,StartUp Ecosystem,2020-03-30
30045,University,2020-03-30
30046,Technology,2020-03-30
30047,Employment,2020-03-30
30048,training,2020-03-30
30049,사업화 연구개발,2020-03-29
30050,창업,2020-03-29
30051,창직,2020-03-29
30052,Startup,2020-03-29
30053,Incubating,2020-03-29
30054,Entrepreneurship,2020-03-29
30055,Innovation,2020-03-29
30056,Research and Business Development,2020-03-29
30057,Job Creation,2020-03-29
30058,스타트업,2020-03-29
30059,인큐베이팅,2020-03-29
30060,기업가정신,2020-03-29
30061,혁신,2020-03-29
30062,전립선암,2020-03-26
30063,진단,2020-03-26
30064,마커,2020-03-26
30065,종양,2020-03-26
30066,PAK4,2020-03-26
30067,bladder cancer,2020-03-26
30068,prostate cancer,2020-03-26
30069,Diagnostics,2020-03-26
30070,방광암,2020-03-26
30071,marker,2020-03-26
30072,tumor,2020-03-26
30073,PAK4,2020-03-26
30074,Health Monitoring,2020-03-25
30075,구조물 안전관리,2020-03-25
30076,LED 기반 조명 시스템,2020-03-25
30077,전자파 흡수,2020-03-25
30078,전자파 차폐,2020-03-25
30079,Health Monitoring,2020-03-25
30080,Structure Safety Management,2020-03-25
30081,Lighting System Development,2020-03-25
30082,Electromagnetic waves Control,2020-03-25
30083,퇴행성질환,2020-03-24
30084,대사질환,2020-03-24
30085,정밀진단,2020-03-24
30086,miRNA,2020-03-24
30087,바이오마커,2020-03-24
30088,NGS분석,2020-03-24
30089,Degenerative Disease,2020-03-24
30090,Metabolic Disease,2020-03-24
30091,Precision Diagnosis,2020-03-24
30092,miRNA,2020-03-24
30093,Bio Marker,2020-03-24
30094,NGS,2020-03-24
30095,양자점,2020-03-24
30096,조명소재,2020-03-24
30097,다운라이트,2020-03-24
30098,코팅소재,2020-03-24
30099,quantum dot,2020-03-24
30100,lighting materral,2020-03-24
30101,down light,2020-03-24
30102,coating materral,2020-03-24
30103,해외투자,2020-01-13
30104,액셀러레이팅,2020-01-13
30105,GLOBAL,2020-01-13
30106,MARKETING,2020-01-13
30107,PLATFORM,2020-01-13
30108,ACCELERATING,2020-01-13
30109,글로벌,2020-01-13
30110,마케팅,2020-01-13
30111,플랫폼,2020-01-13
30112,엑셀러레이터,2020-01-10
30113,투자,2020-01-10
30114,조선해양클러스터,2020-01-10
30115,연구소기업,2020-01-10
30116,기술창업,2020-01-10
30117,innopolis,2020-01-10
30118,이노폴리스캠퍼스,2020-01-10
30119,아이템 발굴,2020-01-09
30120,아이템 검증,2020-01-09
30121,사업화 지원,2020-01-09
30122,예비창업자,2020-01-09
30123,기술창업,2020-01-09
30124,연구소기업,2020-01-09
30125,멘토링,2020-01-09
30126,엑셀러레이팅,2020-01-09
30127,BI,2020-01-09
30128,BM,2020-01-09
30129,Hub,2020-01-09
30130,start up,2020-01-09
30131,networking,2020-01-09
30132,Hub,2020-01-09
30133,Business Model,2020-01-09
30134,PNU Basecamp,2020-01-09
30135,job creation,2020-01-03
30136,Technology Commercialization,2020-01-03
30137,Creating a Regional Base Technology,2020-01-03
30138,Global launch of superior technology,2020-01-03
30139,entrepreneurship,2020-01-03
30140,연구소기업,2020-01-03
30141,기업가정신,2020-01-03
30142,일자리창출,2020-01-03
30143,특구기술사업화 플랫폼,2020-01-03
30144,지역 거점 기술창업화 선도대학,2020-01-03
30145,우수기술 글로벌 창업 선도대학,2020-01-03
30146,Research Institute Company,2020-01-03
30147,메조다공성,2019-12-27
30148,메조포러스,2019-12-27
30149,제올라이트,2019-12-27
30150,분체,2019-12-27
30151,나노물질 대체,2019-12-27
30152,흡착제,2019-12-27
30153,슬로우릴리징,2019-12-27
30154,담체,2019-12-27
30155,Mesoporous,2019-12-27
30156,Zeolite,2019-12-27
30157,Slow releasing,2019-12-27
30158,nano alternative,2019-12-27
30159,deodorant,2019-12-27
30160,Non GMO,2019-12-26
30161,Biomedicine,2019-12-26
30162,Vitamin D,2019-12-26
30163,유전자 가위 기술,2019-12-26
30164,DNA 비의존적,2019-12-26
30165,바이오의약품,2019-12-26
30166,항체의약품,2019-12-26
30167,비타민 D,2019-12-26
30168,Genome editing,2019-12-26
30169,CRISPR Cas9,2019-12-26
30170,DNA free,2019-12-26
30171,폐암,2019-12-26
30172,선도물질,2019-12-26
30173,신약개발,2019-12-26
30174,저분자화합물,2019-12-26
30175,Chi3L1,2019-12-26
30176,K284 6111,2019-12-26
30177,Lung cancer,2019-12-26
30178,Chi3L1,2019-12-26
30179,Lead compound,2019-12-26
30180,K284 6111,2019-12-26
30181,small molecule,2019-12-26
30182,new drug development,2019-12-26
30183,전립선암,2019-12-24
30184,대사체학,2019-12-24
30185,바이오마커,2019-12-24
30186,진단키트,2019-12-24
30187,prostate cancer,2019-12-24
30188,Metabolomics,2019-12-24
30189,Biomarker,2019-12-24
30190,diagnostic kit,2019-12-24
30191,세라믹 코팅,2019-12-24
30192,세라믹 코팅제,2019-12-24
30193,표면 균열 방지,2019-12-24
30194,과불화합물 제조,2019-12-24
30195,넌스틱,2019-12-24
30196,Ceramic coating,2019-12-24
30197,Ceramic coating material,2019-12-24
